hex,accommodation,sports,public,company,healthcare,residense,government,life,technology,shop,finance,landscape,dining
8730910a4ffffff,10.15789474,18.94736842,0.789473684,84.15789474,12.10526316,29.36842105,19,28.15789474,44.05263158,5,10.10526316,14.57894737,75.57894737
8730910a5ffffff,6.631578947,12.31578947,0.894736842,67.05263158,7.105263158,21.73684211,11.89473684,19.73684211,30.42105263,4.157894737,5.578947368,5.105263158,52.36842105
8730910a6ffffff,9.894736842,19.57894737,1,84.42105263,12.47368421,32.31578947,18.31578947,29.78947368,43.31578947,5.421052632,10.84210526,10.78947368,76.89473684
8730910a8ffffff,0.210526316,0.894736842,2,14.21052632,0.210526316,1.052631579,0.684210526,0.368421053,1.789473684,0.157894737,0.052631579,0.631578947,1.105263158
8730910a9ffffff,0.263157895,1.526315789,2.210526316,6.894736842,0.315789474,0.263157895,1,0.105263158,0.684210526,0.105263158,0,0.368421053,1.105263158
8730910aaffffff,0.526315789,1.052631579,2,9.736842105,0.684210526,0.947368421,1.368421053,1.526315789,1.157894737,0.684210526,0.315789474,0.631578947,4.105263158
8730910abffffff,0.368421053,1.526315789,1.263157895,6.631578947,0.526315789,0.526315789,1.315789474,0.157894737,0.789473684,0.157894737,0,0.684210526,1.368421053
8730910acffffff,1.736842105,4.789473684,1.789473684,24.78947368,3.842105263,7.105263158,4.789473684,9.263157895,9.105263158,1.842105263,1.736842105,1.421052632,20.36842105
8730910adffffff,0.842105263,3.105263158,2.157894737,16.73684211,1.631578947,3.105263158,2.526315789,4.421052632,3.736842105,1,0.894736842,0.789473684,8.421052632
8730910aeffffff,0.789473684,2.315789474,1.526315789,21.05263158,1.210526316,3.631578947,1.842105263,2.842105263,4.421052632,1.210526316,1.263157895,0.684210526,11.47368421
8730910b0ffffff,31,30.94736842,0.578947368,127.5263158,27.10526316,44.26315789,28.52631579,69.42105263,50.36842105,10.52631579,19,2.684210526,142.3684211
8730910b1ffffff,21.15789474,17.42105263,1.157894737,96.47368421,15.84210526,24.52631579,14.89473684,37.36842105,25.94736842,6.473684211,8.368421053,2.105263158,85.10526316
8730910b2ffffff,42.36842105,38.31578947,0.263157895,155.1578947,31.05263158,48.26315789,32.84210526,80.52631579,63.26315789,11.47368421,23.31578947,3.157894737,163.4210526
8730910b3ffffff,29.15789474,28.84210526,0.684210526,124.4736842,23.73684211,36.42105263,26.05263158,61.15789474,48,8.894736842,17.78947368,2.631578947,124.1052632
8730910b4ffffff,21.47368421,36.10526316,0.157894737,154.4210526,37.05263158,59.84210526,47.31578947,80.15789474,74.68421053,12.68421053,24,4.631578947,161.4736842
8730910b5ffffff,10.36842105,19.52631579,0.894736842,101.2631579,17.10526316,36.84210526,21.63157895,36.63157895,43.21052632,6.421052632,11.47368421,3.157894737,78.31578947
8730910b6ffffff,49.47368421,42.68421053,0.105263158,168.6842105,37.68421053,57.10526316,42.36842105,92.52631579,67.10526316,14.52631579,27.52631579,3.736842105,197.5789474
8730910c0ffffff,0.315789474,1.315789474,0.473684211,10.26315789,0.947368421,0.526315789,2.473684211,2.947368421,1.210526316,0.421052632,0.947368421,0.421052632,2.789473684
8730910c1ffffff,0.052631579,0.421052632,0.157894737,3.105263158,0.210526316,0.105263158,0.526315789,0.052631579,0.578947368,0.052631579,0.105263158,0.157894737,0.421052632
8730910c2ffffff,0.105263158,1.421052632,0.684210526,7.157894737,0.684210526,0.421052632,1.789473684,1.736842105,0.736842105,0.157894737,0.473684211,0.473684211,2.157894737
8730910c3ffffff,0.105263158,0.947368421,0.263157895,4.947368421,0.578947368,0.368421053,1.421052632,1.736842105,0.631578947,0.157894737,0.473684211,0.368421053,2.210526316
8730910c4ffffff,0.421052632,1.789473684,0.684210526,12.05263158,0.789473684,0.315789474,2.684210526,1.473684211,1.421052632,0.263157895,0.526315789,0.263157895,2.210526316
8730910c5ffffff,0.421052632,1.473684211,0.421052632,10.68421053,0.578947368,0.263157895,1.947368421,1.421052632,1.157894737,0.263157895,0.526315789,0.210526316,2
8730910c6ffffff,0.473684211,2.263157895,0.947368421,12.89473684,1.157894737,0.631578947,3.052631579,3,1.157894737,0.421052632,0.947368421,0.473684211,3.473684211
8730910caffffff,0.052631579,0.315789474,0.157894737,0.842105263,0.052631579,0.105263158,0.105263158,0,0.105263158,0,0,0.157894737,0.578947368
8730910ceffffff,0.052631579,0.263157895,0.052631579,1.105263158,0.105263158,0.105263158,0.315789474,0,0.210526316,0,0,0.210526316,0.684210526
8730910d0ffffff,0.263157895,2.210526316,1.947368421,13.57894737,1.052631579,0.736842105,2.684210526,2.210526316,1.210526316,0.315789474,0.473684211,0.473684211,3.315789474
8730910d1ffffff,0.105263158,1.421052632,1.526315789,9.684210526,0.894736842,0.473684211,2.157894737,1.947368421,0.842105263,0.315789474,0.473684211,0.473684211,3.105263158
8730910d2ffffff,0.105263158,2.105263158,2.263157895,14.15789474,1.105263158,0.736842105,2.894736842,2.315789474,1.157894737,0.315789474,0.473684211,0.421052632,2.789473684
8730910d3ffffff,0.105263158,1.631578947,1.894736842,10.05263158,1,0.421052632,2.421052632,1.947368421,0.842105263,0.315789474,0.473684211,0.526315789,3.157894737
8730910d4ffffff,0.263157895,2.526315789,1.789473684,16.42105263,1.157894737,0.789473684,2.947368421,2.263157895,1.368421053,0.368421053,0.473684211,0.526315789,3.631578947
8730910d5ffffff,0.210526316,2.421052632,1.421052632,12.21052632,1.157894737,0.631578947,2.789473684,2,1.052631579,0.315789474,0.473684211,0.473684211,3.421052632
8730910d6ffffff,0.421052632,2.631578947,2.315789474,19,1.263157895,0.894736842,3.210526316,3.157894737,1.578947368,0.473684211,0.578947368,0.421052632,4.684210526
8730910d8ffffff,0.105263158,1.157894737,0.631578947,4.052631579,0.631578947,0.368421053,1.631578947,1.736842105,0.473684211,0.157894737,0.473684211,0.421052632,2.157894737
8730910d9ffffff,0.052631579,0.473684211,0.526315789,1.210526316,0.210526316,0.157894737,0.263157895,0,0.105263158,0,0,0.157894737,0.684210526
8730910daffffff,0.105263158,1.263157895,1.105263158,4.210526316,0.736842105,0.368421053,2.052631579,1.789473684,0.578947368,0.157894737,0.473684211,0.421052632,2.157894737
8730910dbffffff,0.052631579,0.526315789,0.736842105,1.210526316,0.263157895,0.157894737,0.473684211,0,0.157894737,0,0,0.157894737,0.736842105
8730910dcffffff,0.105263158,1.210526316,0.736842105,5.473684211,0.684210526,0.421052632,1.631578947,1.736842105,0.526315789,0.157894737,0.473684211,0.421052632,2.105263158
8730910ddffffff,0.105263158,0.947368421,0.526315789,3.684210526,0.578947368,0.368421053,1.210526316,1.736842105,0.473684211,0.157894737,0.473684211,0.315789474,2.105263158
8730910deffffff,0.105263158,1.368421053,1.263157895,6.157894737,0.736842105,0.421052632,2.263157895,1.789473684,0.578947368,0.157894737,0.473684211,0.473684211,2.210526316
8730910e0ffffff,3,3.736842105,0.684210526,18.63157895,2.631578947,1.736842105,4.684210526,5.263157895,3.368421053,0.947368421,1.578947368,0.894736842,11.21052632
8730910e1ffffff,2.947368421,3.263157895,0.473684211,17.57894737,2.631578947,1.684210526,4.631578947,5.263157895,3.473684211,0.842105263,1.526315789,0.842105263,10.94736842
8730910e2ffffff,0.894736842,2.263157895,0.789473684,12.78947368,1,0.842105263,3.210526316,1.947368421,1.789473684,0.578947368,0.789473684,0.368421053,3.315789474
8730910e3ffffff,0.947368421,2.210526316,0.473684211,16.57894737,1,0.894736842,3,2.210526316,1.947368421,0.631578947,0.789473684,0.263157895,4.421052632
8730910e4ffffff,4.842105263,4.894736842,1.368421053,17.94736842,2.789473684,2.210526316,5.315789474,5.421052632,3.894736842,1,1.631578947,1.315789474,12.05263158
8730910e5ffffff,4.631578947,4.105263158,0.736842105,17.42105263,2.631578947,2.052631579,5.105263158,5.263157895,3.894736842,0.947368421,1.631578947,1.105263158,11.84210526
8730910e6ffffff,1.684210526,3.210526316,1.631578947,13.10526316,1.157894737,1.157894737,3.157894737,2.157894737,2.421052632,0.789473684,0.894736842,0.684210526,4.894736842
8730910e8ffffff,0.263157895,0.789473684,0.157894737,8.052631579,0.263157895,0.052631579,0.736842105,0.368421053,0.842105263,0.105263158,0.157894737,0.105263158,1.526315789
8730910eaffffff,0.157894737,0.631578947,0.210526316,4.684210526,0.157894737,0.052631579,0.684210526,0.052631579,0.684210526,0.052631579,0.157894737,0.105263158,0.368421053
8730910ecffffff,2.157894737,2.315789474,0.263157895,11.26315789,2.105263158,1.210526316,3.421052632,4.052631579,2.631578947,0.526315789,1.105263158,0.421052632,8.526315789
8730910edffffff,0.210526316,0.526315789,0.157894737,7.052631579,0.210526316,0.052631579,0.631578947,0.315789474,0.578947368,0.052631579,0.052631579,0,1.368421053
8730910eeffffff,0.947368421,1.947368421,0.473684211,15.78947368,0.947368421,0.789473684,2.631578947,2.210526316,1.947368421,0.578947368,0.789473684,0.263157895,4.157894737
8730910f0ffffff,0.368421053,1.947368421,1.210526316,11.26315789,0.736842105,0.631578947,2.315789474,1.315789474,0.842105263,0.263157895,0.368421053,0.315789474,2
8730910f1ffffff,0.473684211,2.105263158,1.105263158,10.42105263,0.789473684,0.368421053,2.421052632,1.473684211,1.105263158,0.263157895,0.473684211,0.368421053,2.684210526
8730910f2ffffff,0.210526316,1.842105263,1.736842105,13.42105263,0.789473684,0.684210526,1.947368421,0.526315789,0.894736842,0.263157895,0,0.210526316,2.210526316
8730910f3ffffff,0.421052632,2.578947368,1.526315789,18,1.315789474,0.947368421,3.578947368,3.210526316,1.157894737,0.578947368,0.842105263,0.473684211,4.368421053
8730910f4ffffff,0.526315789,2.052631579,2.421052632,9.263157895,0.578947368,0.421052632,1.894736842,1.263157895,0.842105263,0.263157895,0.368421053,0.421052632,1.894736842
8730910f5ffffff,0.526315789,2.315789474,1.631578947,10.47368421,0.842105263,0.421052632,2.578947368,1.473684211,1.315789474,0.315789474,0.473684211,0.315789474,2.894736842
8730910f6ffffff,0.263157895,1.684210526,1.368421053,6.473684211,0.526315789,0.473684211,1.631578947,0.157894737,0.736842105,0.105263158,0,0.315789474,1.105263158
873091101ffffff,0.157894737,0.526315789,2.315789474,9.421052632,0.315789474,1.052631579,3.842105263,1.421052632,1.052631579,0.368421053,0.842105263,0.263157895,1.631578947
873091102ffffff,0.842105263,1.842105263,2.263157895,29.42105263,1.105263158,3.789473684,4.842105263,1.789473684,2.263157895,1,1.210526316,0.578947368,6.263157895
873091103ffffff,0.736842105,0.421052632,1.368421053,28.94736842,0.473684211,2.315789474,4,0.789473684,1.526315789,0.315789474,1,0.526315789,4.578947368
873091105ffffff,0.421052632,0.894736842,1.894736842,5.789473684,0.789473684,0.631578947,3.526315789,3,1.263157895,0.368421053,0.578947368,0.263157895,2.263157895
873091106ffffff,0.263157895,2.157894737,2.473684211,8.736842105,1.052631579,0.947368421,3.894736842,1.315789474,1.736842105,0.631578947,0.894736842,0.263157895,2
873091108ffffff,1.578947368,2.473684211,1.421052632,16.15789474,2.263157895,1.947368421,4.947368421,4.894736842,2,1.210526316,1.105263158,4.684210526,8.473684211
873091109ffffff,1.315789474,2.947368421,1.315789474,10.36842105,2.210526316,1.631578947,4.157894737,4.842105263,1.789473684,1.421052632,0.947368421,4.578947368,9.105263158
87309110affffff,2.526315789,3.789473684,0.894736842,37.36842105,2,5.789473684,5.842105263,5.105263158,4.526315789,1.263157895,2,5.263157895,10.57894737
87309110bffffff,2.684210526,4.421052632,0.842105263,22.68421053,3.315789474,4.578947368,6.052631579,7.473684211,4.894736842,1.684210526,1.736842105,5.105263158,11.84210526
87309110cffffff,0.473684211,0.789473684,1.947368421,8,0.842105263,0.684210526,4.421052632,2.789473684,0.947368421,0.526315789,0.684210526,0.368421053,4
87309110dffffff,0.526315789,1.263157895,1.789473684,5.894736842,0.894736842,0.526315789,4.263157895,2.842105263,0.842105263,0.789473684,0.631578947,0.631578947,4.947368421
87309110effffff,1.263157895,1.736842105,1.526315789,22.89473684,1.315789474,2.473684211,3.947368421,2.263157895,1.842105263,0.947368421,1.105263158,0.736842105,7
873091110ffffff,3.105263158,6.526315789,1.894736842,34,5.052631579,11.15789474,11.36842105,11.47368421,7.736842105,2.842105263,2.631578947,2.105263158,26.57894737
873091111ffffff,3.157894737,5.105263158,2.210526316,39.94736842,3.631578947,10.21052632,8.368421053,8.210526316,6.210526316,2.368421053,2.157894737,1.315789474,22.15789474
873091112ffffff,8.157894737,14.31578947,1.105263158,56.47368421,11.47368421,21.63157895,17.63157895,26.94736842,17,5.263157895,6.263157895,3.210526316,59.10526316
873091113ffffff,7.684210526,13,1.210526316,60.84210526,10.15789474,22.10526316,20.84210526,24.57894737,18.42105263,5.263157895,6.578947368,2.789473684,55.89473684
873091114ffffff,0.631578947,2.684210526,2.263157895,10.68421053,1.578947368,2.736842105,4.210526316,2.684210526,2.105263158,0.894736842,0.368421053,1.578947368,5.736842105
873091115ffffff,0.894736842,2.736842105,2.052631579,24.31578947,1.526315789,4.105263158,5.842105263,2.684210526,2.631578947,1.052631579,1.105263158,0.789473684,7.157894737
873091116ffffff,2.947368421,6.157894737,1.631578947,20.94736842,5.105263158,10.36842105,9,11.31578947,7.105263158,2.684210526,1.947368421,2.368421053,23.73684211
873091118ffffff,5.526315789,7.421052632,0.736842105,62.84210526,3.368421053,18.73684211,14.42105263,12.05263158,14.89473684,2.894736842,4.368421053,2.368421053,29.05263158
873091119ffffff,5,7.473684211,0.526315789,57.15789474,3.210526316,16.26315789,9.684210526,10.10526316,13.63157895,2.526315789,3.842105263,5.684210526,22.94736842
87309111affffff,11.68421053,14.73684211,0.578947368,79.73684211,7.263157895,28.47368421,19.89473684,24.47368421,26.89473684,5.473684211,8.105263158,3.210526316,61.42105263
87309111bffffff,11.78947368,14.47368421,0.578947368,70.15789474,5.684210526,24.68421053,18.68421053,21,27.94736842,4.842105263,8.736842105,3.368421053,54.47368421
87309111cffffff,2.157894737,2.052631579,1.421052632,48.73684211,1.263157895,7.315789474,6.736842105,3.473684211,4.842105263,1.315789474,1.631578947,1.157894737,11.78947368
87309111dffffff,3.315789474,3.894736842,0.842105263,49.31578947,2.105263158,7.631578947,6.578947368,5.842105263,6.631578947,1.842105263,2.157894737,1.315789474,14
87309111effffff,4.947368421,6.842105263,1.052631579,66.63157895,4.631578947,21.42105263,15.26315789,13.73684211,11.52631579,3.157894737,4.368421053,2.157894737,34.21052632
873091120ffffff,0.894736842,1.263157895,1.684210526,15.42105263,0.736842105,0.789473684,3.473684211,2.263157895,1.421052632,0.157894737,0.421052632,0.368421053,2.368421053
873091121ffffff,0.526315789,0.684210526,2.157894737,11.68421053,1.105263158,0.894736842,4.210526316,3.526315789,1.421052632,0.421052632,0.631578947,0.368421053,2.263157895
873091122ffffff,0.684210526,1.736842105,2.315789474,10.26315789,0.473684211,0.368421053,2.842105263,1.105263158,1.105263158,0.210526316,0.052631579,0.315789474,2.473684211
873091123ffffff,0.315789474,1.210526316,2.105263158,8.684210526,0.684210526,0.631578947,3.894736842,2.947368421,1.315789474,0.263157895,0.578947368,0.368421053,1.947368421
873091124ffffff,0.789473684,0.894736842,1.368421053,19.63157895,0.789473684,1.736842105,4.052631579,1.473684211,2.631578947,0.210526316,0.315789474,0.315789474,3
873091125ffffff,1.105263158,0.894736842,1.789473684,15.84210526,1.105263158,1.105263158,3.842105263,3.157894737,1.526315789,0.368421053,0.421052632,0.368421053,3.210526316
873091126ffffff,1.052631579,1.421052632,1.578947368,17.52631579,0.578947368,1.263157895,4.210526316,1.210526316,1.315789474,0.210526316,0.368421053,0.473684211,3.947368421
873091128ffffff,0.473684211,0.684210526,2.578947368,6.157894737,1,0.842105263,4.157894737,3.210526316,1.421052632,0.473684211,0.526315789,0.421052632,2.263157895
873091129ffffff,0.684210526,0.947368421,2.947368421,6.052631579,1.421052632,0.789473684,5.578947368,4.315789474,1.684210526,0.894736842,0.947368421,0.526315789,5.157894737
87309112affffff,0.421052632,0.631578947,2,5.368421053,0.894736842,0.578947368,3.789473684,3.157894737,1.105263158,0.368421053,0.526315789,0.263157895,2.263157895
87309112bffffff,0.631578947,0.789473684,2.210526316,5.631578947,1.263157895,0.578947368,5.263157895,4.421052632,1.473684211,0.842105263,0.947368421,0.526315789,5.105263158
87309112cffffff,0.631578947,0.736842105,2.315789474,8.526315789,1.157894737,0.842105263,4.105263158,3.631578947,1.473684211,0.631578947,0.631578947,0.473684211,2.789473684
87309112dffffff,0.631578947,0.789473684,2.263157895,5.789473684,1.157894737,0.736842105,4.052631579,3.736842105,1.421052632,0.631578947,0.526315789,0.473684211,2.789473684
87309112effffff,0.473684211,0.684210526,2.105263158,7.157894737,0.947368421,0.842105263,3.684210526,2.894736842,1.315789474,0.368421053,0.578947368,0.315789474,2.157894737
873091130ffffff,2.631578947,5.631578947,2.052631579,18,3.263157895,2,5.105263158,7.210526316,4.473684211,1.210526316,2.210526316,0.631578947,12.31578947
873091131ffffff,0.263157895,2.105263158,2.315789474,6.210526316,1.157894737,0.473684211,2.736842105,1.473684211,1.473684211,0.473684211,0.368421053,0.263157895,2.421052632
873091132ffffff,2.368421053,5.684210526,2.105263158,16.10526316,3.052631579,1.842105263,4.315789474,6.894736842,4.315789474,1.210526316,2.157894737,0.631578947,10.94736842
873091133ffffff,0.368421053,2.421052632,2.578947368,6.789473684,1.157894737,0.473684211,3.526315789,1.526315789,1.368421053,0.578947368,0.315789474,0.263157895,2.894736842
873091134ffffff,5.526315789,11.73684211,1.157894737,31.31578947,8,7.105263158,11.47368421,22.89473684,16.21052632,2.578947368,6.421052632,1.315789474,41.15789474
873091135ffffff,2.578947368,3.894736842,2.210526316,18.57894737,1.842105263,1.526315789,4.263157895,5.210526316,3.684210526,0.736842105,1.894736842,0.526315789,10.36842105
